identifier,name,thumbnail,description,mimetype,url,media,agegroup,domain,curriculargoal,competencies,language,category,sourceorg,audience,keywords,status,learningoutcomes,createdon,lastupdatedon
do_3130143226660700161181,We Like Cooking,https://obj.diksha.gov.in/ntp-content-production/content/do_3130143226660700161181/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/X5Vw3JAwb38?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/X5Vw3JAwb38?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,Satej More,{Teacher},"{EJP, Activity}",Live,,NOW(),
do_312604615982039040112849,"Words (g, J, K, Q)",https://obj.diksha.gov.in/ntp-content-production/content/do_312604615982039040112849/artifact/1a5v3fhefi6up6zvvtxwltpt1hz1-jsqe.thumb.png,,video/x-youtube,https://www.youtube.com/embed/STb9eVVVFFk?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/STb9eVVVFFk?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Activity,,{Teacher},"{EJP,  Alphabets}",Live,,NOW(),
do_3130143219505070081335,How are You?,https://obj.diksha.gov.in/ntp-content-production/content/do_3130143219505070081335/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/iegWLAHBi74?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/iegWLAHBi74?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Activity,Satej More,{Teacher},"{EJP, Activity}",Live,,NOW(),
do_313014321444913152188,Odd man Out,https://obj.diksha.gov.in/ntp-content-production/content/do_313014321444913152188/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/gjLGuZpvtLE?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/gjLGuZpvtLE?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,Satej More,{Teacher},"{EJP, Activity}",Live,,NOW(),
do_3130143223495884801277,Traffic Signals,https://obj.diksha.gov.in/ntp-content-production/content/do_3130143223495884801277/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/eOW2lkP8M5A?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/eOW2lkP8M5A?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Activity,Satej More,{Teacher},"{EJP, Traffic Signal Identification}",Live,,NOW(),
do_3130143218562908161242,Days of the Week,https://obj.diksha.gov.in/ntp-content-production/content/do_3130143218562908161242/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/PBujosdPMR8?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/PBujosdPMR8?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Activity,Satej More,{Teacher},"{EJP, Activity}",Live,,NOW(),
do_3130143219007242241269,We Love Vegetables,https://obj.diksha.gov.in/ntp-content-production/content/do_3130143219007242241269/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/HF3to0eK6bI?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/HF3to0eK6bI?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Activity,Satej More,{Teacher},"{EJP, Vegetables Identification}",Live,,NOW(),
do_312999574874382336120,English Words We Know,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_312999574874382336120/1bryscltde5kmk1p9v9uuep9nb9ihux0c.jpg,,video/x-youtube,https://www.youtube.com/embed/flZuG3GPVrM?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/flZuG3GPVrM?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Activity,IT MSCERT,{Teacher},"{EJP,  Alphabets}",Live,,NOW(),
do_3130143222825287681292,Good Habbits,https://obj.diksha.gov.in/ntp-content-production/content/do_3130143222825287681292/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/IxtTzq3iOGI?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/IxtTzq3iOGI?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Activity,Satej More,{Teacher},"{EJP, Activity / Morals}",Live,,NOW(),
do_31334563598541619212605,Welcome Song,https://obj.diksha.gov.in/ntp-content-production/content/do_31334563598541619212605/artifact/1_1562325544043.thumb.jpg,,video/x-youtube,https://youtu.be/12jeYEKh8fc,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://youtu.be/12jeYEKh8fc""}]",3-6,,,,Marathi,Activity,IT MSCERT,{Teacher},"{EJP, Activity}",Live,,NOW(),
do_3130143227104296961272,School is Over,https://obj.diksha.gov.in/ntp-content-production/content/do_3130143227104296961272/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/NArUUS0w_rs?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/NArUUS0w_rs?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Activity,Satej More,{Teacher},"{EJP, Activity}",Live,,NOW(),
do_3130143218412584961248,Fun Time,https://obj.diksha.gov.in/ntp-content-production/content/do_3130143218412584961248/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/bLURfWkxOrk?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/bLURfWkxOrk?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Activity,Satej More,{Teacher},"{EJP,  Alphabets}",Live,,NOW(),
do_3130143223609671681295,Dressing Dolly,https://obj.diksha.gov.in/ntp-content-production/content/do_3130143223609671681295/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/8Fopi57bnfM?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/8Fopi57bnfM?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Activity,Satej More,{Teacher},"{EJP, Activity}",Live,,NOW(),
do_3130143218879447041268,Fun Time,https://obj.diksha.gov.in/ntp-content-production/content/do_3130143218879447041268/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/aqp43a3wYv8?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/aqp43a3wYv8?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Activity,Satej More,{Teacher},"{EJP,  Alphabets}",Live,,NOW(),
do_312604614520184832112846,"Words (g, J, K, Q)",https://obj.diksha.gov.in/ntp-content-production/content/do_312604614520184832112846/artifact/1a5v3fhefi6up6zvvtxwltpt1hz1-jsqe.thumb.png,,video/x-youtube,https://www.youtube.com/embed/aNyVGvYDW8U?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/aNyVGvYDW8U?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Activity,,{Teacher},"{EJP,  Alphabets}",Live,,NOW(),
do_3130143222946037761249,Fun Time,https://obj.diksha.gov.in/ntp-content-production/content/do_3130143222946037761249/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/N5E4sWK8duw?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/N5E4sWK8duw?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Activity,Satej More,{Teacher},"{EJP,  Alphabets}",Live,,NOW(),
do_312999575251394560130,1.8 Fun Time,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_312999575251394560130/1bryscltde5kmk1p9v9uuep9nb9ihux0c.jpg,,video/x-youtube,https://www.youtube.com/embed/eHmuvD_jNLw?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/eHmuvD_jNLw?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Activity,IT MSCERT,{Teacher},"{EJP, Activity}",Live,,NOW(),
do_3130143223415521281294,Bingo,https://obj.diksha.gov.in/ntp-content-production/content/do_3130143223415521281294/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/CCqHSQf54RQ?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/CCqHSQf54RQ?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Activity,Satej More,{Teacher},"{EJP, Activity}",Live,,NOW(),
do_3130143218694307841243,Action Time,https://obj.diksha.gov.in/ntp-content-production/content/do_3130143218694307841243/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/iVD_PeDSzno?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/iVD_PeDSzno?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Activity,Satej More,{Teacher},"{EJP, Activity / Actions}",Live,,NOW(),
do_31260042835272499223097,Let's Play,https://obj.diksha.gov.in/ntp-content-production/content/do_31260042835272499223097/artifact/1a5v3fhefi6up6zvvtxwltpt1hz1-jsqe.thumb.png,,video/x-youtube,https://www.youtube.com/embed/4XkJ29PX4ck?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/4XkJ29PX4ck?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Activity,,{Teacher},"{EJP, Activity}",Live,,NOW(),
do_31260042821642649613014,"Words (a, E, I, O, U)",https://obj.diksha.gov.in/ntp-content-production/content/do_31260042821642649613014/artifact/1a5v3fhefi6up6zvvtxwltpt1hz1-jsqe.thumb.png,,video/x-youtube,https://www.youtube.com/embed/fR-BLFZyAWs?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/fR-BLFZyAWs?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Activity,,{Teacher},"{EJP,  Alphabets}",Live,,NOW(),
do_312604612243324928218984,"Words (d, F, M, N)",https://obj.diksha.gov.in/ntp-content-production/content/do_312604612243324928218984/artifact/1a5v3fhefi6up6zvvtxwltpt1hz1-jsqe.thumb.png,,video/x-youtube,https://www.youtube.com/embed/asuOBNspK1I?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/asuOBNspK1I?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Activity,,{Teacher},"{EJP,  Alphabets}",Live,,NOW(),
do_3130143214723891201267,Story Time,https://obj.diksha.gov.in/ntp-content-production/content/do_3130143214723891201267/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/H7EyHRMK0G4?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/H7EyHRMK0G4?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Stories,Satej More,{Teacher},"{EJP, Activity}",Live,,NOW(),
do_3130143240080261121336,Humpty Dumpty,https://obj.diksha.gov.in/ntp-content-production/content/do_3130143240080261121336/artifact/logo.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/OkDP0L3C39k?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/OkDP0L3C39k?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,English,Activity,Satej More,{Teacher},"{EJP, Activity}",Live,,NOW(),
do_3138320413626286081636,1_ENG_Asking Questions,https://obj.diksha.gov.in/ntp-content-production/content/do_3138320413626286081636/artifact/do_31382216742277939213011_1687276297026_balbharti.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3138320413626286081636/inshot_20230612_233938386.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyadm6btxh77e5lbhg6nuwjmuwrqnlr7mfcp72kpscp5htq/master.m3u8""}]",3-6,,,,Marathi,Activity,Yogesh,{Teacher},"{EJP, Activity}",Live,,NOW(),
do_31382216005380505613009,"1_ Eng_एकात्मिक व द्विभाषिक - b c p t a , पान नं . ४८",https://obj.diksha.gov.in/ntp-content-production/content/do_31382216005380505613009/artifact/do_31382216742277939213011_1687276297026_balbharti.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31382216005380505613009/1_-mar_ekaatmik-v-dvibhaassik-b-c-p-t-a-paan-nn-.-48.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyad2nn5fskqfy2o7xixeyn2yexc2o7mdqxuw6blxh2abba/master.m3u8""}]",3-6,,,,Marathi,Activity,Yogesh,{Teacher},"{EJP,  Alphabets}",Live,,NOW(),
do_31382222138663731213032,"1_ENG_बालभारती , इयत्ता पहिली भाग - 1 , घटक - माझी दिनचर्या (my daily routine ) , पान नं.५",https://obj.diksha.gov.in/ntp-content-production/content/do_31382222138663731213032/artifact/do_31382216742277939213011_1687276297026_balbharti.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31382222138663731213032/1_eng_ekaatmik-v-dvibhaassik-maajhii-dincryaa-my-daily-routine-paan-nn.5.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyanrfildt2nqnozie7yhqhhbsmr6il4jruyjaty32qtb3q/master.m3u8""}]",3-6,,,,Marathi,Activity,Yogesh,{Teacher},"{EJP, Daily Activity}",Live,,NOW(),
do_3138360411806269441153,Colours Name,https://obj.diksha.gov.in/ntp-content-production/content/do_3138360411806269441153/artifact/1st-.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3138360411806269441153/vid-20230710-wa0008.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyagcc5eowbyypoo337rzoth23bwnp7xrz6y6qah22dk6tq/master.m3u8""}]",3-6,,,,Marathi,Activity,Prabhakar Panchal,{Teacher},"{EJP, Colours Identification}",Live,,NOW(),
do_31382221320348467213030,"1_eng_ एकात्मिक व द्विभाषिक, - Action Time , पान नं.१५",https://obj.diksha.gov.in/ntp-content-production/content/do_31382221320348467213030/artifact/do_31382216742277939213011_1687276297026_balbharti.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31382221320348467213030/1_eng_-ekaatmik-v-dvibhaassik-action-time-paan-nn.15.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyazox56zgoomjig73b6rpcml3r3lxjfacmsezvwdsyccka/master.m3u8""}]",3-6,,,,Marathi,Activity,Yogesh,{Teacher},"{EJP, Action activity}",Live,,NOW(),
do_3138360378591477761146,Capital Alphabets,https://obj.diksha.gov.in/ntp-content-production/content/do_3138360378591477761146/artifact/1st-.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3138360378591477761146/vid-20230710-wa0006.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaplahkwsdzjrgenub2znh4olko7zot23cjsha2yixh42a/master.m3u8""}]",3-6,,,,English,Activity,Prabhakar Panchal,{Teacher},"{EJP,  Alphabets}",Live,,NOW(),
do_3138360496213360641658,Calendar,https://obj.diksha.gov.in/ntp-content-production/content/do_3138360496213360641658/artifact/e51d2d0b02a93e099519c52c9ab17f49_1479891971158.thumb.jpeg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3138360496213360641658/vid-20230710-wa0013.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya4baudzdtastzbn4df7ka3553nxuneegqkrf4ysfro3sq/master.m3u8""}]",3-6,,,,English,Activity,Prabhakar Panchal,{Teacher},"{EJP,  Identification of Months}",Live,,NOW(),
do_3138590110161633281393,Rhyming Words,https://obj.diksha.gov.in/ntp-content-production/content/do_3138590110161633281393/artifact/2525bd2048bce42a74f1a90c80da44d1_1514804709008.thumb.jpeg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3138590110161633281393/bhalekar-sir-new-01.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyanfxpsmi4m3r3iyp6at3owhtuzhnpbv7hm6hu3zketyia/master.m3u8""}]",3-6,,,,Marathi,Rhymes / Lullabies,urdulangdept@maa.ac.in MSCERT,{Teacher},"{EJP, Activity}",Live,,NOW(),
do_3138590132046151681775,My Name,https://obj.diksha.gov.in/ntp-content-production/content/do_3138590132046151681775/artifact/2525bd2048bce42a74f1a90c80da44d1_1514804709008.thumb.jpeg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3138590132046151681775/bhalekar-sir-new-02.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyawmojfmkfpral74iov4sgyespbj6ue5byda7dogdpq5ra/master.m3u8""}]",3-6,,,,Marathi,Activity,urdulangdept@maa.ac.in MSCERT,{Teacher},{EJP Conversation},Live,,NOW(),
do_31377808540455731211209,Numbers Activity,https://obj.diksha.gov.in/ntp-content-production/content/do_31377808540455731211209/artifact/do_31377801621686681611725_1681886745329_1-st-part-2.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31377808540455731211209/10_01_eng_numbers-part2_laxmikant-idalwar.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyatznatbvmrg3vdm5oexwlf3b6ffkhy6lmcx5wdmfmlkfq/master.m3u8""}]",3-6,,,,Marathi,Activity,KIRAN SHINDE,{Teacher},"{EJP, identification}",Live,,NOW(),
do_31382328804571545613278,"1_Eng_एकात्मिक व द्विभाषिक , बालभारती, - आ , पान नं -३२",https://obj.diksha.gov.in/ntp-content-production/content/do_31382328804571545613278/artifact/do_31382216742277939213011_1687276297026_balbharti.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31382328804571545613278/8-1_eng_ekaatmik-v-dvibhaassik-baalbhaartii-iyttaa-philii-bhaag-1-ghttk-aa-paan-nn-32.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyac3hvfjsvvjs4snvh7dz556me7prleyxrvm53gc6l25lq/master.m3u8""}]",3-6,,,,Marathi,Activity,Yogesh,{Teacher},"{EJP, identification}",Live,,NOW(),
do_313778089514557440191,Numbers Activity part 2,https://obj.diksha.gov.in/ntp-content-production/content/do_313778089514557440191/artifact/do_31377801621686681611725_1681886745329_1-st-part-2.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_313778089514557440191/25_01_eng_look-listen-and-say-part-3_laxmikant-idalwar.mp4,[],3-6,,,,Marathi,Activity,KIRAN SHINDE,{Teacher},"{EJP, identification}",Live,,NOW(),
do_31377809317881446411211,ACTION WORD,https://obj.diksha.gov.in/ntp-content-production/content/do_31377809317881446411211/artifact/do_31377801621686681611725_1681886745329_1-st-part-2.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31377809317881446411211/action-words-edalwar.mp4,[],3-6,,,,Marathi,Activity,KIRAN SHINDE,{Teacher},"{EJP, Activity}",Live,,NOW(),
do_31377807917758054411206,ACTION TIME PART 3,https://obj.diksha.gov.in/ntp-content-production/content/do_31377807917758054411206/artifact/do_31377801621686681611725_1681886745329_1-st-part-2.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31377807917758054411206/09_01_eng_action_time-part3_laxmikant-idalwar.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyatyuqhe67bde4x7utij6dxujgghbnxhpxci5tai2zewra/master.m3u8""}]",3-6,,,,Marathi,Activity,KIRAN SHINDE,{Teacher},"{EJP, Activity}",Live,,NOW(),
